호선,역명,지역(시),지역(구),지역(동),지가,지역(시),지역(구),지역(로),면적(㎡),카테고리,임대료,,
4호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,92.1,의류잡화,"9,300,000",,
4호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,93,의류잡화,"9,501,000",,
4호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,62,화장품,"10,256,200",,
2호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,20.5,편의점,"11,830,200",,
2호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,26.4,화장품,"12,034,000",,
4호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,62.6,의류잡화,"12,800,200",,
2호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,65.5,의류잡화,"17,123,210",,
2호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,23,카페,"20,161,146",,
4호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,88,의류잡화,"22,032,375",,
2호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,57.72,화장품,"33,952,646",,
4호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,861,의류잡화,"68,407,100",,
4호선,사당역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,남부순환로,408,의류잡화,"81,712,900",,
6호선,삼각지역,서울특별시,용산구,한강로1가,8743346.225,서울특별시,용산구,한강대로,30,소매업,"1,531,097",,
6호선,삼각지역,서울특별시,용산구,한강로2가,8743346.225,서울특별시,용산구,한강대로,258.2,사무실,"1,731,200",,
6호선,삼각지역,서울특별시,용산구,한강로3가,8743346.225,서울특별시,용산구,한강대로,26,소매업,"1,799,366",,
6호선,삼각지역,서울특별시,용산구,한강로4가,8743346.225,서울특별시,용산구,한강대로,38,소매업,"1,939,389",,
6호선,삼각지역,서울특별시,용산구,한강로5가,8743346.225,서울특별시,용산구,한강대로,40,화장품,"2,380,328",,
6호선,삼각지역,서울특별시,용산구,한강로6가,8743346.225,서울특별시,용산구,한강대로,46,식품제과,"2,737,377",,
6호선,삼각지역,서울특별시,용산구,한강로7가,8743346.225,서울특별시,용산구,한강대로,125,소매업,"3,577,208",,
6호선,삼각지역,서울특별시,용산구,한강로8가,8743346.225,서울특별시,용산구,한강대로,31.8,편의점,"6,767,033",,
2호선,삼성역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,37.83,화장품,"13,684,355",,
4호선,상계역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,26.2,식품제과,"1,450,100",,
4호선,상계역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,21.5,의류잡화,"2,050,000",,
4호선,상계역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,21.5,의류잡화,"2,359,300",,
4호선,상계역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,32.16,카페,"5,678,722",,
4호선,상계역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,100,소매업,"7,410,300",,
7호선,상도역,서울특별시,동작구,상도1동,2661515.726,서울특별시,동작구,상도로,26,의류잡화,"2,678,076",,
7호선,상도역,서울특별시,동작구,상도2동,2661515.726,서울특별시,동작구,상도로,34,화장품,"3,228,114",,
7호선,상도역,서울특별시,동작구,상도3동,2661515.726,서울특별시,동작구,상도로,25.2,식품제과,"3,517,000",,
7호선,상도역,서울특별시,동작구,상도4동,2661515.726,서울특별시,동작구,상도로,50,의류잡화,"4,747,226",,
7호선,상도역,서울특별시,동작구,상도5동,2661515.726,서울특별시,동작구,상도로,112.57,편의점,"18,103,470",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,52,의류잡화,"3,169,638",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,53,의류잡화,"3,230,593",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,78,화장품,"4,754,458",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,74,소매업,"6,054,960",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,43.09,화장품,"9,654,037",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,60,의류잡화,"10,544,110",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,144,소매업,"12,095,043",,
7호선,상봉역,서울특별시,중랑구,상봉동,2742454.278,서울특별시,중랑구,망우로,45.48,편의점,"12,126,840",,
6호선,상수역,서울특별시,마포구,상수동,4997464.371,서울특별시,마포구,독막로,29,소매업,"2,725,594",,
6호선,상수역,서울특별시,마포구,상수동,4997464.371,서울특별시,마포구,독막로,33,의류잡화,"3,478,200",,
6호선,상수역,서울특별시,마포구,상수동,4997464.371,서울특별시,마포구,독막로,33,식품제과,"3,478,200",,
6호선,상수역,서울특별시,마포구,상수동,4997464.371,서울특별시,마포구,독막로,38,화장품,"3,571,468",,
6호선,상수역,서울특별시,마포구,상수동,4997464.371,서울특별시,마포구,독막로,41,의류잡화,"3,853,426",,
6호선,상수역,서울특별시,마포구,상수동,4997464.371,서울특별시,마포구,독막로,38,화장품,"3,957,296",,
6호선,상수역,서울특별시,마포구,상수동,4997464.371,서울특별시,마포구,독막로,35,편의점,"10,415,664",,
2호선,상왕십리역,서울특별시,성동구,하왕십리동,3171171.109,서울특별시,성동구,왕십리로,30,식품제과,"1,361,800",,
2호선,상왕십리역,서울특별시,성동구,하왕십리동,3171171.109,서울특별시,성동구,왕십리로,37,편의점,"6,161,600",,
2호선,상왕십리역,서울특별시,성동구,하왕십리동,3171171.109,서울특별시,성동구,왕십리로,30.6,화장품,"6,190,489",,
6호선,상월곡역,서울특별시,성북구,상월곡동,2256979.78,서울특별시,성북구,화랑로,62,소매업,"1,197,809",,
6호선,상월곡역,서울특별시,성북구,상월곡동,2256979.78,서울특별시,성북구,화랑로,39,소매업,"1,490,805",,
6호선,상월곡역,서울특별시,성북구,상월곡동,2256979.78,서울특별시,성북구,화랑로,40,소매업,"1,529,030",,
6호선,상월곡역,서울특별시,성북구,상월곡동,2256979.78,서울특별시,성북구,화랑로,47,카페,"1,548,970",,
6호선,상월곡역,서울특별시,성북구,상월곡동,2256979.78,서울특별시,성북구,화랑로,48,카페,"1,581,926",,
6호선,상월곡역,서울특별시,성북구,상월곡동,2256979.78,서울특별시,성북구,화랑로,160,소매업,"3,091,121",,
6호선,상월곡역,서울특별시,성북구,상월곡동,2256979.78,서울특별시,성북구,화랑로,38.4,편의점,"4,299,077",,
5호선,상일동역,서울특별시,강동구,상일동,2292801.794,서울특별시,강동구,고덕로,31.46,편의점,"5,759,577",,
5호선,상일동역,서울특별시,강동구,상일동,2292801.794,서울특별시,강동구,고덕로,17.92,의류잡화,"21,600,000",,
6호선,새절역,서울특별시,은평구,신사동,2263646.268,서울특별시,은평구,증산로,26,화장품,"1,907,408",,
6호선,새절역,서울특별시,은평구,신사동,2263646.268,서울특별시,은평구,증산로,39,소매업,"2,861,111",,
6호선,새절역,서울특별시,은평구,신사동,2263646.268,서울특별시,은평구,증산로,48,식품제과,"3,521,368",,
6호선,새절역,서울특별시,은평구,신사동,2263646.268,서울특별시,은평구,증산로,30.14,의류잡화,"3,865,545",,
6호선,새절역,서울특별시,은평구,신사동,2263646.268,서울특별시,은평구,증산로,43.6,식품제과,"4,846,428",,
6호선,새절역,서울특별시,은평구,신사동,2263646.268,서울특별시,은평구,증산로,100,소매업,"7,336,183",,
6호선,새절역,서울특별시,은평구,신사동,2263646.268,서울특별시,은평구,증산로,25,편의점,"8,914,678",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,8.25,소매업,"500,000",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,9.06,의류잡화,"550,000",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,9.05,식품제과,"600,000",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,10.5,의류잡화,"610,000",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,10.5,식당,"2,500,000",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,11.88,식품제과,"2,710,000",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,42.95,의류잡화,"5,021,000",,
5호선,서대문역,서울특별시,종로구,평동,6935797.619,서울특별시,종로구,통일로,30.32,편의점,"5,124,183",,
2호선,서울대입구역,서울특별시,관악구,봉천동,2894106.435,서울특별시,관악구,남부순환로,14,카페,"8,262,765",,
2호선,서울대입구역,서울특별시,관악구,봉천동,2894106.435,서울특별시,관악구,남부순환로,29.26,카페,"9,284,039",,
2호선,서울대입구역,서울특별시,관악구,봉천동,2894106.435,서울특별시,관악구,남부순환로,26.64,의류잡화,"12,222,200",,
4호선,서울역,서울특별시,중구,봉래동2가,8209890.323,서울특별시,중구,세종대로,14.5,소매업,"595,600",,
4호선,서울역,서울특별시,중구,봉래동3가,8209890.323,서울특별시,중구,세종대로,17.5,소매업,"666,700",,
4호선,서울역,서울특별시,중구,봉래동4가,8209890.323,서울특별시,중구,세종대로,32.3,의류잡화,"2,870,100",,
1호선,서울역,서울특별시,중구,봉래동5가,8209890.323,서울특별시,중구,세종대로,12,카페,"5,178,550",,
4호선,서울역,서울특별시,중구,봉래동6가,8209890.323,서울특별시,중구,세종대로,31.77,의류잡화,"9,000,000",,
1호선,서울역,서울특별시,중구,봉래동7가,8209890.323,서울특별시,중구,세종대로,41.3,화장품,"17,414,416",,
2호선,서초역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,서초대로,17.8,의류잡화,"1,800,900",,
2호선,서초역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,서초대로,21.82,의류잡화,"2,248,172",,
2호선,서초역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,서초대로,16,의류잡화,"2,673,831",,
2호선,서초역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,서초대로,20.6,카페,"3,172,280",,
2호선,서초역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,서초대로,32.02,의류잡화,"5,225,000",,
2호선,서초역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,서초대로,32.02,편의점,"11,337,700",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,17,소매업,"547,971",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,17,소매업,"547,971",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,17,소매업,"547,971",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,29,카페,"934,775",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,33,소매업,"1,063,709",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,30,소매업,"1,611,573",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,63,소매업,"2,276,340",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,64,소매업,"2,312,473",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,72,식품제과,"2,439,836",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,33,화장품,"2,591,581",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,33,의류잡화,"2,591,581",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,41,카페,"3,045,560",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,41,카페,"3,045,560",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,66,소매업,"3,545,460",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,49,의류잡화,"3,848,104",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,25.7,식품제과,"4,900,302",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,110,소매업,"8,171,014",,
6호선,석계역,서울특별시,노원구,월계동,1632532.3,서울특별시,노원구,화랑로,58,편의점,"16,162,081",,
