,호선,역명,지역(시),지역(구),지역(동),지역(로),면적(㎡),카테고리,임대료,승객 수
1341,6호선,합정역,서울특별시,마포구,서교동,양화로,42.2,의류잡화,"8,057,669",36008642.0
1342,6호선,합정역,서울특별시,마포구,서교동,양화로,33.9,의류잡화,"10,300,000",36008642.0
1343,6호선,합정역,서울특별시,마포구,서교동,양화로,15.8,식품제과,"13,110,000",36008642.0
1344,6호선,합정역,서울특별시,마포구,서교동,양화로,90.4,의류잡화,"14,505,111",36008642.0
1345,6호선,합정역,서울특별시,마포구,서교동,양화로,45.0,편의점,"19,812,605",36008642.0
1346,5호선,행당역,서울특별시,성동구,행당동,행당로,41.46,편의점,"6,615,641",5868401.0
1347,4호선,혜화역,서울특별시,종로구,명륜4가,대학로,20.0,카페,"8,756,376",31204509.0
1348,4호선,혜화역,서울특별시,종로구,명륜5가,대학로,17.46,의류잡화,"9,500,000",31204509.0
1349,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,17.11,의류잡화,"2,359,876",60241918.0
1350,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,23.1,의류잡화,"3,186,040",60241918.0
1351,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,28.02,의류잡화,"3,864,625",60241918.0
1352,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,32.73,의류잡화,"4,514,246",60241918.0
1353,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,33.0,식품제과,"4,551,486",60241918.0
1354,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,34.76,의류잡화,"4,794,232",60241918.0
1355,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,12.0,화장품,"7,833,710",60241918.0
1356,2호선,홍대입구역,서울특별시,마포구,동교동,양화로,31.0,소매업,"12,083,300",60241918.0
1357,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,14.41,의류잡화,"324,900",14074413.0
1358,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,14.41,의류잡화,"367,000",14074413.0
1359,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,14.41,의류잡화,"434,700",14074413.0
1360,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,14.41,의류잡화,"434,700",14074413.0
1361,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,14.41,의류잡화,"518,000",14074413.0
1362,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,14.41,소매업,"550,000",14074413.0
1363,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,15.52,카페,"2,231,248",14074413.0
1364,3호선,홍제역,서울특별시,서대문구,홍제동,통일로,1351.0,소매업,"55,185,100",14074413.0
1365,5호선,화곡역,서울특별시,강서구,화곡동,화곡로,15.48,화장품,"4,000,330",20871014.0
1366,5호선,화곡역,서울특별시,강서구,화곡동,화곡로,18.29,화장품,"4,500,330",20871014.0
1367,5호선,화곡역,서울특별시,강서구,화곡동,화곡로,67.04,식품제과,"8,269,500",20871014.0
1368,5호선,화곡역,서울특별시,강서구,화곡동,화곡로,30.0,편의점,"9,956,727",20871014.0
1369,5호선,화곡역,서울특별시,강서구,화곡동,화곡로,39.17,의류잡화,"11,457,440",20871014.0
1370,5호선,화곡역,서울특별시,강서구,화곡동,화곡로,27.0,화장품,"15,335,580",20871014.0
1371,5호선,화곡역,서울특별시,강서구,화곡동,화곡로,101.16,의류잡화,"16,073,607",20871014.0
1372,6호선,화랑대역,서울특별시,노원구,공릉동,화랑로,28.0,식품제과,"2,053,502",8400510.0
1373,6호선,화랑대역,서울특별시,노원구,공릉동,화랑로,30.0,의류잡화,"2,200,181",8400510.0
1374,6호선,화랑대역,서울특별시,노원구,공릉동,화랑로,35.0,카페,"2,325,056",8400510.0
1375,6호선,화랑대역,서울특별시,노원구,공릉동,화랑로,50.0,화장품,"3,666,969",8400510.0
1376,6호선,화랑대역,서울특별시,노원구,공릉동,화랑로,30.0,편의점,"7,478,862",8400510.0
1377,6호선,화랑대역,서울특별시,노원구,공릉동,화랑로,34.6,화장품,"10,609,653",8400510.0
1378,4호선,회현역,서울특별시,중구,남창동,퇴계로,30.0,카페,"1,233,658",22676127.0
1379,4호선,회현역,서울특별시,중구,남창동,퇴계로,81.7,의류잡화,"8,161,384",22676127.0
1380,6호선,효창공원앞역,서울특별시,용산구,효창동,백범로,31.0,소매업,"1,995,281",5154858.0
1381,6호선,효창공원앞역,서울특별시,용산구,효창동,백범로,31.0,의류잡화,"1,995,281",5154858.0
1382,6호선,효창공원앞역,서울특별시,용산구,효창동,백범로,33.0,의류잡화,"2,124,009",5154858.0
1383,6호선,효창공원앞역,서울특별시,용산구,효창동,백범로,33.0,카페,"2,124,009",5154858.0
1384,6호선,효창공원앞역,서울특별시,용산구,효창동,백범로,63.0,화장품,"4,054,926",5154858.0
1385,6호선,효창공원앞역,서울특별시,용산구,효창동,백범로,43.0,편의점,"8,991,099",5154858.0
